case,filename,triplet_A_indices,triplet_A_atoms,triplet_A_elements,triplet_B_indices,triplet_B_atoms,triplet_B_elements,minimum_graph_distance
1,case_000001.pdb,20;21;22,20:N1:N;21:C1:C;22:C2:C,N-C-C,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,3
20,case_000020.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,34;35;36,34:C12:C;35:N3:N;36:C13:C,C-N-C,4
21,case_000021.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,35;36;37,35:N3:N;36:C13:C;37:C14:C,N-C-C,4
22,case_000022.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,35;36;39,35:N3:N;36:C13:C;39:C15:C,N-C-C,3
23,case_000023.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,36;37;38,36:C13:C;37:C14:C;38:O2:O,C-C-O,4
24,case_000024.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,3
25,case_000025.pdb,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,33;34;35,33:C11:C;34:C12:C;35:N3:N,C-C-N,3
26,case_000026.pdb,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,34;35;36,34:C12:C;35:N3:N;36:C13:C,C-N-C,3
27,case_000027.pdb,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,35;36;37,35:N3:N;36:C13:C;37:C14:C,N-C-C,3
28,case_000028.pdb,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,36;37;38,36:C13:C;37:C14:C;38:O2:O,C-C-O,3
29,case_000029.pdb,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,3
30,case_000030.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,30;31;35,30:C8:C;31:C9:C;35:N3:N,C-C-N,3
31,case_000031.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,30;34;35,30:C8:C;34:C12:C;35:N3:N,C-C-N,3
32,case_000032.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,30;35;36,30:C8:C;35:N3:N;36:C13:C,C-N-C,3
33,case_000033.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,33;34;35,33:C11:C;34:C12:C;35:N3:N,C-C-N,4
34,case_000034.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,34;35;36,34:C12:C;35:N3:N;36:C13:C,C-N-C,4
35,case_000035.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,35;36;37,35:N3:N;36:C13:C;37:C14:C,N-C-C,4
36,case_000036.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,35;36;39,35:N3:N;36:C13:C;39:C15:C,N-C-C,3
37,case_000037.pdb,25;26;40,25:C5:C;26:N2:N;40:C16:C,C-N-C,36;37;38,36:C13:C;37:C14:C;38:O2:O,C-C-O,4
38,case_000038.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,33;34;35,33:C11:C;34:C12:C;35:N3:N,C-C-N,3
39,case_000039.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,34;35;36,34:C12:C;35:N3:N;36:C13:C,C-N-C,3
40,case_000040.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,35;36;37,35:N3:N;36:C13:C;37:C14:C,N-C-C,3
41,case_000041.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,36;37;38,36:C13:C;37:C14:C;38:O2:O,C-C-O,3
42,case_000042.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,3
43,case_000043.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,4
44,case_000044.pdb,26;27;29,26:N2:N;27:C6:C;29:C7:C,N-C-C,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,3
45,case_000045.pdb,26;27;29,26:N2:N;27:C6:C;29:C7:C,N-C-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,4
46,case_000046.pdb,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,4
47,case_000047.pdb,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,5
48,case_000048.pdb,29;30;35,29:C7:C;30:C8:C;35:N3:N,C-C-N,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,5
49,case_000049.pdb,29;30;35,29:C7:C;30:C8:C;35:N3:N,C-C-N,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,6
50,case_000050.pdb,30;31;35,30:C8:C;31:C9:C;35:N3:N,C-C-N,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,6
51,case_000051.pdb,30;31;35,30:C8:C;31:C9:C;35:N3:N,C-C-N,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,7
52,case_000052.pdb,30;34;35,30:C8:C;34:C12:C;35:N3:N,C-C-N,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,6
53,case_000053.pdb,30;34;35,30:C8:C;34:C12:C;35:N3:N,C-C-N,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,7
54,case_000054.pdb,30;35;36,30:C8:C;35:N3:N;36:C13:C,C-N-C,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,6
55,case_000055.pdb,30;35;36,30:C8:C;35:N3:N;36:C13:C,C-N-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,7
56,case_000056.pdb,33;34;35,33:C11:C;34:C12:C;35:N3:N,C-C-N,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,7
57,case_000057.pdb,33;34;35,33:C11:C;34:C12:C;35:N3:N,C-C-N,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,8
58,case_000058.pdb,34;35;36,34:C12:C;35:N3:N;36:C13:C,C-N-C,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,7
59,case_000059.pdb,34;35;36,34:C12:C;35:N3:N;36:C13:C,C-N-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,8
60,case_000060.pdb,35;36;37,35:N3:N;36:C13:C;37:C14:C,N-C-C,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,7
61,case_000061.pdb,35;36;37,35:N3:N;36:C13:C;37:C14:C,N-C-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,8
62,case_000062.pdb,35;36;39,35:N3:N;36:C13:C;39:C15:C,N-C-C,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,6
63,case_000063.pdb,35;36;39,35:N3:N;36:C13:C;39:C15:C,N-C-C,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,7
64,case_000064.pdb,36;37;38,36:C13:C;37:C14:C;38:O2:O,C-C-O,41;42;43,41:C17:C;42:C18:C;43:O3:O,C-C-O,7
65,case_000065.pdb,36;37;38,36:C13:C;37:C14:C;38:O2:O,C-C-O,42;43;44,42:C18:C;43:O3:O;44:C19:C,C-O-C,8
