case,filename,triplet_A_indices,triplet_A_atoms,triplet_A_elements,triplet_B_indices,triplet_B_atoms,triplet_B_elements,minimum_graph_distance
1,case_000001.pdb,20;21;22,20:C1:C;21:N1:N;22:C2:C,C-N-C,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,3
19,case_000019.pdb,21;22;23,21:N1:N;22:C2:C;23:C3:C,N-C-C,29;36;37,29:C7:C;36:C13:C;37:O3:O,C-C-O,5
20,case_000020.pdb,21;22;23,21:N1:N;22:C2:C;23:C3:C,N-C-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,8
21,case_000021.pdb,21;22;23,21:N1:N;22:C2:C;23:C3:C,N-C-C,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,6
22,case_000022.pdb,21;23;24,21:N1:N;23:C3:C;24:C4:C,N-C-C,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,3
23,case_000023.pdb,21;23;24,21:N1:N;23:C3:C;24:C4:C,N-C-C,29;36;37,29:C7:C;36:C13:C;37:O3:O,C-C-O,4
24,case_000024.pdb,21;23;24,21:N1:N;23:C3:C;24:C4:C,N-C-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,7
25,case_000025.pdb,21;23;24,21:N1:N;23:C3:C;24:C4:C,N-C-C,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,5
26,case_000026.pdb,21;23;40,21:N1:N;23:C3:C;40:C15:C,N-C-C,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,3
27,case_000027.pdb,21;23;40,21:N1:N;23:C3:C;40:C15:C,N-C-C,26;27;29,26:N2:N;27:C6:C;29:C7:C,N-C-C,3
28,case_000028.pdb,21;23;40,21:N1:N;23:C3:C;40:C15:C,N-C-C,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,4
29,case_000029.pdb,21;23;40,21:N1:N;23:C3:C;40:C15:C,N-C-C,29;36;37,29:C7:C;36:C13:C;37:O3:O,C-C-O,5
30,case_000030.pdb,21;23;40,21:N1:N;23:C3:C;40:C15:C,N-C-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,8
31,case_000031.pdb,21;23;40,21:N1:N;23:C3:C;40:C15:C,N-C-C,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,6
32,case_000032.pdb,23;39;40,23:C3:C;39:N3:N;40:C15:C,C-N-C,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,3
33,case_000033.pdb,23;39;40,23:C3:C;39:N3:N;40:C15:C,C-N-C,26;27;29,26:N2:N;27:C6:C;29:C7:C,N-C-C,3
34,case_000034.pdb,23;39;40,23:C3:C;39:N3:N;40:C15:C,C-N-C,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,4
35,case_000035.pdb,23;39;40,23:C3:C;39:N3:N;40:C15:C,C-N-C,29;36;37,29:C7:C;36:C13:C;37:O3:O,C-C-O,5
36,case_000036.pdb,23;39;40,23:C3:C;39:N3:N;40:C15:C,C-N-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,8
37,case_000037.pdb,23;39;40,23:C3:C;39:N3:N;40:C15:C,C-N-C,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,6
38,case_000038.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,5
39,case_000039.pdb,24;25;26,24:C4:C;25:C5:C;26:N2:N,C-C-N,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,3
40,case_000040.pdb,25;26;27,25:C5:C;26:N2:N;27:C6:C,C-N-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,4
41,case_000041.pdb,25;26;38,25:C5:C;26:N2:N;38:C14:C,C-N-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,5
42,case_000042.pdb,25;26;38,25:C5:C;26:N2:N;38:C14:C,C-N-C,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,3
43,case_000043.pdb,25;38;39,25:C5:C;38:C14:C;39:N3:N,C-C-N,29;36;37,29:C7:C;36:C13:C;37:O3:O,C-C-O,3
44,case_000044.pdb,25;38;39,25:C5:C;38:C14:C;39:N3:N,C-C-N,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,6
45,case_000045.pdb,25;38;39,25:C5:C;38:C14:C;39:N3:N,C-C-N,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,4
46,case_000046.pdb,26;27;28,26:N2:N;27:C6:C;28:O1:O,N-C-O,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,4
47,case_000047.pdb,26;27;29,26:N2:N;27:C6:C;29:C7:C,N-C-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,3
48,case_000048.pdb,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,3
49,case_000049.pdb,27;28;29,27:C6:C;28:O1:O;29:C7:C,C-O-C,38;39;40,38:C14:C;39:N3:N;40:C15:C,C-N-C,3
50,case_000050.pdb,29;36;37,29:C7:C;36:C13:C;37:O3:O,C-C-O,38;39;40,38:C14:C;39:N3:N;40:C15:C,C-N-C,4
51,case_000051.pdb,32;33;34,32:C10:C;33:C11:C;34:O2:O,C-C-O,38;39;40,38:C14:C;39:N3:N;40:C15:C,C-N-C,7
52,case_000052.pdb,35;36;37,35:C12:C;36:C13:C;37:O3:O,C-C-O,38;39;40,38:C14:C;39:N3:N;40:C15:C,C-N-C,5
